owner_id, project_name, compose_file_path, version, image_with_tag, image, tag, custom_build
713698, data-profiler, "_docker\docker-compose.yml","2",ggian/data-profiler:devel, ggian/data-profiler,devel, 
7142273, devex, "docker-compose.yml","2",, ,, 1
7142273, devex, "docker-compose.yml","2",, ,, 1
7142273, devex, "docker-compose.yml","2",mongo:3.2, mongo,3.2, 
7142273, devex, "docker-compose.yml","2",mongo:3.2, mongo,3.2, 
7142273, devex, "docker-compose.yml","2",notify-bc, notify-bc,, 
714234, autowp, "docker-compose.yml","",autowp/autowp, autowp/autowp,, 
714234, autowp, "docker-compose.yml","",memcached, memcached,, 
714234, autowp, "docker-compose.yml","",mysql:5.7, mysql,5.7, 
714234, autowp, "docker-compose.yml","",autowp/autowp-frontend, autowp/autowp-frontend,, 
714234, autowp, "docker-compose.yml","",rabbitmq:management, rabbitmq,management, 
714234, autowp, "docker-compose.yml","",autowp/traffic, autowp/traffic,, 
714234, autowp, "docker-compose.yml","",mysql:8, mysql,8, 
714234, autowp, "docker-compose.yml","",autowp/goautowp, autowp/goautowp,, 
714868, docker-thumbor, "docker-compose.yml","2",, ,, 1
714868, docker-thumbor, "docker-compose.yml","2",, ,, 1
714868, docker-thumbor, "docker-compose.yml","2",, ,, 1
714868, docker-thumbor, "docker-compose.yml","2",redis:latest, redis,latest, 
7157208, transitland-datastore, "docker-compose.yml","",mdillon/postgis, mdillon/postgis,, 
7157208, transitland-datastore, "docker-compose.yml","",redis, redis,, 
7157208, transitland-datastore, "docker-compose.yml","",, ,, 1
7157208, transitland-datastore, "docker-compose.yml","",, ,, 1
7157702, dandelion, "docker-compose.yml","2",bitnami/php-fpm:${DANDY_PHP_VER}, bitnami/php-fpm,${DANDY_PHP_VER}, 
7157702, dandelion, "docker-compose.yml","2",nginx:alpine, nginx,alpine, 
7157702, dandelion, "docker-compose.yml","2",mariadb:latest, mariadb,latest, 
7158321, content-service, "docker-compose.yml","2",elasticsearch:1.7, elasticsearch,1.7, 
7158321, content-service, "docker-compose.yml","2",mongo:2.6, mongo,2.6, 
7158321, content-service, "docker-compose.yml","2",, ,, 1
7170570, qashot, "docker-compose.yml","3.7",wodby/mariadb:10.3-3.3.15, wodby/mariadb,10.3-3.3.15, 
7170570, qashot, "docker-compose.yml","3.7",brainsum/qashot-php:0.2.0, brainsum/qashot-php,0.2.0, 
7170570, qashot, "docker-compose.yml","3.7",wodby/nginx:1.15-5.3.0, wodby/nginx,1.15-5.3.0, 
7170570, qashot, "docker-compose.yml","3.7",mailhog/mailhog, mailhog/mailhog,, 
7170570, qashot, "docker-compose.yml","3.7",traefik:1.7.7, traefik,1.7.7, 
7172747, sci-wms, "docker-compose.yml","3.2",redis, redis,, 
7172747, sci-wms, "docker-compose.yml","3.2",postgres:10.3, postgres,10.3, 
7172747, sci-wms, "docker-compose.yml","3.2",axiom/sci-wms, axiom/sci-wms,, 
7172747, sci-wms, "docker-compose.yml","3.2",axiom/sci-wms, axiom/sci-wms,, 
71830, cnx-archive, "docker-compose.yml","3",, ,, 1
71830, cnx-archive, "docker-compose.yml","3",openstax/cnx-db:3.2.0, openstax/cnx-db,3.2.0, 
71830, cnx-archive, "docker-compose.yml","3",memcached:1.5, memcached,1.5, 
71830, openstax-cms, "docker-compose.yml","3.5",openstax/openstax-cms, openstax/openstax-cms,, 
71830, webview, "docker-compose.yml","3.5",, ,, 1
7185007, ACManager, "docker\docker-compose.yml","3",mysql:5.7, mysql,5.7, 
7185007, ACManager, "docker\docker-compose.yml","3",kun368/acmanager:master, kun368/acmanager,master, 
7185797, velov-companion-server, "docker-compose.yml","",jamesbrink/postgresql:latest, jamesbrink/postgresql,latest, 
7185797, velov-companion-server, "docker-compose.yml","",, ,, 1
7185797, velov-companion-server, "docker-compose.yml","",, ,, 1
7185797, velov-companion-server, "docker-compose.yml","",, ,, 1
720739, dungeon, "docker-compose.yml","3",traefik:1.7.9, traefik,1.7.9, 
720739, dungeon, "docker-compose.yml","3",postgres:9.5, postgres,9.5, 
720739, dungeon, "docker-compose.yml","3",redis:latest, redis,latest, 
720739, dungeon, "docker-compose.yml","3",registry.elbert.us/dungeon:${IMAGE_TAG}, registry.elbert.us/dungeon,${IMAGE_TAG}, 
720739, dungeon, "docker-compose.yml","3",registry.elbert.us/dungeon:${IMAGE_TAG}, registry.elbert.us/dungeon,${IMAGE_TAG}, 1
720739, dungeon, "docker-compose.yml","3",registry.elbert.us/dungeon:${IMAGE_TAG}, registry.elbert.us/dungeon,${IMAGE_TAG}, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",mysql:5.6, mysql,5.6, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",postgres:9.6, postgres,9.6, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",mongo:3, mongo,3, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",cassandra:3.0, cassandra,3.0, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",rabbitmq:3.7, rabbitmq,3.7, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",redis:5.0.1, redis,5.0.1, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",osixia/openldap:1.2.0, osixia/openldap,1.2.0, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",godatadriven/krb5-kdc-server, godatadriven/krb5-kdc-server,, 
72078, airflow, "scripts\ci\docker-compose.yml","2.2",airflowci/incubator-airflow-ci:latest, airflowci/incubator-airflow-ci,latest, 
72078, caravel, "contrib\docker\docker-compose.yml","2",redis:3.2, redis,3.2, 
72078, caravel, "contrib\docker\docker-compose.yml","2",postgres:10, postgres,10, 
72078, caravel, "contrib\docker\docker-compose.yml","2",, ,, 1
721021, stun, "e2e\docker-compose.yml","3",, ,, 1
721021, stun, "e2e\docker-compose.yml","3",gortc/coturn, gortc/coturn,, 
7215996, klaxon, "docker-compose.yml","2.2",postgres:9.6, postgres,9.6, 
7215996, klaxon, "docker-compose.yml","2.2",, ,, 1
7226437, Nebuleuse, "docker-compose.yml","2",golang:1.10, golang,1.10, 
7226437, Nebuleuse, "docker-compose.yml","2",node:9, node,9, 
7226437, Nebuleuse, "docker-compose.yml","2",mariadb, mariadb,, 
7226437, Nebuleuse, "docker-compose.yml","2",phpmyadmin/phpmyadmin, phpmyadmin/phpmyadmin,, 
7228835, tournia-site, "docker-compose.yml","3",, ,, 1
7229091, image_space, "scripts\deploy\docker-compose.yml","2",mongo:3.0, mongo,3.0, 
7229091, image_space, "scripts\deploy\docker-compose.yml","2",solr:6.0, solr,6.0, 
7229091, image_space, "scripts\deploy\docker-compose.yml","2",nasajplmemex/image_space, nasajplmemex/image_space,, 
7229091, image_space, "scripts\deploy\docker-compose.yml","2",nasajplmemex/imagecat, nasajplmemex/imagecat,, 
7261316, jigg, "docker-compose.yml","2",, ,, 1
72776, curious, "docker-compose.yml","2.1",, ,, 1
7301983, confluence, "docker-compose.yml","2",blacklabelops/confluence, blacklabelops/confluence,, 
7301983, confluence, "docker-compose.yml","2",blacklabelops/postgres, blacklabelops/postgres,, 
7301983, nginx, "docker-compose.yml","",blacklabelops/nginx, blacklabelops/nginx,, 
7302222, nxfc, "docker-compose.yml","2",, ,, 1
7302222, nxfc, "docker-compose.yml","2",mongo:3, mongo,3, 
7302222, nxfc, "docker-compose.yml","2",redis:alpine, redis,alpine, 
7302222, nxfc, "docker-compose.yml","2",newcrossfoodcoop/nxfc_ghost:latest, newcrossfoodcoop/nxfc_ghost,latest, 
7302222, nxfc, "docker-compose.yml","2",newcrossfoodcoop/nxfc_catalogue:latest, newcrossfoodcoop/nxfc_catalogue,latest, 
7302222, nxfc, "docker-compose.yml","2",newcrossfoodcoop/nxfc_catalogue:latest, newcrossfoodcoop/nxfc_catalogue,latest, 
7302222, nxfc, "docker-compose.yml","2",newcrossfoodcoop/nxfc_checkout:latest, newcrossfoodcoop/nxfc_checkout,latest, 
7302222, nxfc, "docker-compose.yml","2",newcrossfoodcoop/nxfc_stock:latest, newcrossfoodcoop/nxfc_stock,latest, 
7303073, ke, "docker\docker-compose.yml","2",, ,, 1
730784, piplet, "docker-compose.yml","",, ,, 1
730784, piplet, "docker-compose.yml","",postgres:9.4, postgres,9.4, 
730784, piplet, "docker-compose.yml","",postgres:9.4, postgres,9.4, 
730784, piplet, "docker-compose.yml","",redis, redis,, 
730784, piplet, "docker-compose.yml","",, ,, 1
7311039, muxi_site, "docker-compose.yml","",, ,, 1
7311039, muxi_site, "docker-compose.yml","",redis, redis,, 
7312041, Varden, "docker-compose.yml","",, ,, 1
7312041, Varden, "docker-compose.yml","",mysql, mysql,, 
7312041, Varden, "docker-compose.yml","",elasticsearch, elasticsearch,, 
731712, atlas2, "docker-compose.yml","2",, ,, 1
731712, atlas2, "docker-compose.yml","2",mongo:3.0, mongo,3.0, 
7317242, quickshake, "docker-compose.yml","",, ,, 1
7318318, blog-api, "docker-compose.yml","2",blog-api, blog-api,, 1
7318318, blog-api, "docker-compose.yml","2",mongo, mongo,, 
7318318, blog-api, "docker-compose.yml","2",redis, redis,, 
73202, buildbot_travis, "example\docker-compose.yml","2",postgres:9.4, postgres,9.4, 
73202, buildbot_travis, "example\docker-compose.yml","2",buildbot/buildbot-travis, buildbot/buildbot-travis,, 
7338375, java-ipfs-api, "docker-compose.yml","2",ipfs/go-ipfs:v0.4.16, ipfs/go-ipfs,v0.4.16, 
733882, Knit, "docker-compose.yml","2",mysql, mysql,, 
733882, Knit, "docker-compose.yml","2",mongo, mongo,, 
733882, Knit, "docker-compose.yml","2",michaldudek/php7:latest, michaldudek/php7,latest, 
7339519, Contentify, "docker-compose.yml","3",contentify:latest, contentify,latest, 1
7339519, Contentify, "docker-compose.yml","3",mysql:latest, mysql,latest, 
7339519, Contentify, "docker-compose.yml","3",adminer, adminer,, 
7344108, docker-alminium, "docker-compose.yml","2",, ,, 1
7344108, docker-alminium, "docker-compose.yml","2",, ,, 1
7344108, docker-alminium, "docker-compose.yml","2",ayapapa/docker-alminium:3.4.8, ayapapa/docker-alminium,3.4.8, 
7367138, consonance, "container-admin\docker-compose.yml","2",postgres:9.5, postgres,9.5, 
7367138, consonance, "container-admin\docker-compose.yml","2",rabbitmq:3.5.6-management, rabbitmq,3.5.6-management, 
7367138, consonance, "container-admin\docker-compose.yml","2",, ,, 1
7367138, consonance, "container-admin\docker-compose.yml","2",, ,, 1
7367138, consonance, "container-admin\docker-compose.yml","2",, ,, 1
7367138, consonance, "container-admin\docker-compose.yml","2",, ,, 1
7369500, stategraems, "docker\docker-compose.yml","2",fikipollo/stategraems, fikipollo/stategraems,, 
7369500, stategraems, "docker\docker-compose.yml","2",mysql:5.7, mysql,5.7, 
7369500, stategraems, "docker\docker-compose.yml","2",busybox, busybox,, 
737672, jActivity, "docker-compose.yml","",, ,, 1
737672, jActivity, "docker-compose.yml","",, ,, 1
737672, jActivity, "docker-compose.yml","",, ,, 1
737672, jActivity, "docker-compose.yml","",, ,, 1
737672, jActivity, "docker-compose.yml","",, ,, 1
737774, OctBlog, "docker-compose.yml","3",gevin/octblog, gevin/octblog,, 
737774, OctBlog, "docker-compose.yml","3",mongo:3.2, mongo,3.2, 
73795, cbe, "docker-compose.yml","3",${CORE_IMAGE}, ${CORE_IMAGE},, 
7381298, cms, "docker-compose.yml","3.7",, ,, 1
7381298, cms, "docker-compose.yml","3.7",, ,, 1
7381298, cms, "docker-compose.yml","3.7",mysql:${MYSQL_VERSION:-latest}, mysql:${MYSQL_VERSION,-latest}, 
7392231, redashtest, "setup\ubuntu_docker\files\docker-compose.yml","",redash/redash, redash/redash,, 
7392231, redashtest, "setup\ubuntu_docker\files\docker-compose.yml","",redis:2.8, redis,2.8, 
7392231, redashtest, "setup\ubuntu_docker\files\docker-compose.yml","",postgres:9.3, postgres,9.3, 
7392231, redashtest, "setup\ubuntu_docker\files\docker-compose.yml","",nginx, nginx,, 
739525, bank-account, "docker\docker-compose.yml","",mongo:3.1.8, mongo,3.1.8, 
73957, fablabs, "docker-compose.yml","2.2",redis:4, redis,4, 
73957, fablabs, "docker-compose.yml","2.2",postgres:10, postgres,10, 
73957, fablabs, "docker-compose.yml","2.2",, ,, 1
73957, fablabs, "docker-compose.yml","2.2",, ,, 1
73957, fablabs, "docker-compose.yml","2.2",memcached:1.5.3, memcached,1.5.3, 
73957, fablabs, "docker-compose.yml","2.2",nginx, nginx,, 
73957, fablabs, "docker-compose.yml","2.2",jwilder/docker-gen, jwilder/docker-gen,, 
73957, fablabs, "docker-compose.yml","2.2",jrcs/letsencrypt-nginx-proxy-companion, jrcs/letsencrypt-nginx-proxy-companion,, 
739743, pace, "docker-compose.yml","",postgres:alpine, postgres,alpine, 
739743, pace, "docker-compose.yml","",redis, redis,, 
739743, pace, "docker-compose.yml","",, ,, 1
739743, pace, "docker-compose.yml","",, ,, 1
7412351, htm-meteor, "docker-compose.yml","",, ,, 1
7412351, htm-meteor, "docker-compose.yml","",mongo, mongo,, 
7417462, bemoove, "docker-compose.yml","",, ,, 1
7417462, bemoove, "docker-compose.yml","",mysql, mysql,, 
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
7429952, planigle, "node_modules\webpack-md5-hash\docker-compose.yml","",, ,, 1
743866, DistributedComputingDemo, "src\ServicesDemo\docker-compose.yml","3.4",webapplication1, webapplication1,, 1
743866, DistributedComputingDemo, "src\ServicesDemo\docker-compose.yml","3.4",orderstatusservice, orderstatusservice,, 1
743962, AppStash, "compose\docker-compose.yml","",mongo, mongo,, 
743962, AppStash, "compose\docker-compose.yml","",redis, redis,, 
743962, AppStash, "compose\docker-compose.yml","",zutherb/monolithic-shop, zutherb/monolithic-shop,, 
743962, AppStash, "compose\docker-compose.yml","",zutherb/product-service, zutherb/product-service,, 
743962, AppStash, "compose\docker-compose.yml","",zutherb/navigation-service, zutherb/navigation-service,, 
743962, AppStash, "compose\docker-compose.yml","",zutherb/cart-service, zutherb/cart-service,, 
743962, AppStash, "compose\docker-compose.yml","",zutherb/catalog-frontend, zutherb/catalog-frontend,, 
7439687, queXS, "docker-compose.yml","2",acspri/quexs:latest, acspri/quexs,latest, 
7439687, queXS, "docker-compose.yml","2",mariadb, mariadb,, 
744470, DockCI, "docker-compose.yml","",, ,, 1
744470, DockCI, "docker-compose.yml","",, ,, 1
744470, DockCI, "docker-compose.yml","",, ,, 1
744470, DockCI, "docker-compose.yml","",, ,, 1
744470, DockCI, "docker-compose.yml","",postgres:9.4, postgres,9.4, 
744470, DockCI, "docker-compose.yml","",sprucedev/dockci-rabbitmq, sprucedev/dockci-rabbitmq,, 
744470, DockCI, "docker-compose.yml","",redis, redis,, 
744470, DockCI, "docker-compose.yml","",registry:2, registry,2, 
7446978, Kob-Eye, "Skins\AngularAdmin\assets\vendors\jquery-mask-plugin\docker-compose.yml","",, ,, 1
7450189, commsy, "docker-compose.yml","3.4",mariadb:10.1, mariadb,10.1, 
7450189, commsy, "docker-compose.yml","3.4",commsy/nginx, commsy/nginx,, 1
7450189, commsy, "docker-compose.yml","3.4",commsy/php, commsy/php,, 1
74571, iotivity, "cloud\docker-compose.yml","3.1",mongo, mongo,, 
74571, iotivity, "cloud\docker-compose.yml","3.1",spotify/kafka, spotify/kafka,, 
74571, iotivity, "cloud\docker-compose.yml","3.1",iotivity/messagequeue, iotivity/messagequeue,, 
74571, iotivity, "cloud\docker-compose.yml","3.1",iotivity/accountserver, iotivity/accountserver,, 
74571, iotivity, "cloud\docker-compose.yml","3.1",iotivity/resourcedirectory, iotivity/resourcedirectory,, 
74571, iotivity, "cloud\docker-compose.yml","3.1",iotivity/interface, iotivity/interface,, 
7461609, Linked-Data-Theatre, "docker-compose.yml","2",tomcat:7-jre8, tomcat,7-jre8, 
7461609, Linked-Data-Theatre, "docker-compose.yml","2",, ,, 1
7464335, spark-starter-kit, "docker-compose.yml","3",postgres:11.0-alpine, postgres,11.0-alpine, 
7464335, spark-starter-kit, "docker-compose.yml","3",redis:5.0-alpine, redis,5.0-alpine, 
746744, Shacknews-Push-Notifications, "docker-compose.yml","2.2",boarder2/latest-chatty-uwp-push-notifications, boarder2/latest-chatty-uwp-push-notifications,, 
746909, wg-tools, "docker-compose.yml","",fixel/wg-tools:mongo, fixel/wg-tools,mongo, 
746909, wg-tools, "docker-compose.yml","",fixel/wg-tools:backend, fixel/wg-tools,backend, 
746909, wg-tools, "docker-compose.yml","",fixel/wg-tools:frontend, fixel/wg-tools,frontend, 
7477455, Development, "docker-compose.yml","2",, ,, 1
7477455, Final, "docker-compose.yml","2",, ,, 1
7477455, znframework, "docker-compose.yml","2",, ,, 1
7479563, slack-shogi, "docker-compose.yml","",, ,, 1
7479622, bncl, "docker\docker-compose.yml","2",mongo:3.4, mongo,3.4, 
7479622, bncl, "docker\docker-compose.yml","2",, ,, 1
7483087, sonicdipstick, "docker-compose.yml","2",, ,, 1
7483087, sonicdipstick, "docker-compose.yml","2",nonoroazoro/rpi-mongo, nonoroazoro/rpi-mongo,, 
7483486, codepot-backend, "docker-compose.yml","",, ,, 1
7483486, codepot-backend, "docker-compose.yml","",, ,, 1
7483486, codepot-backend, "docker-compose.yml","",postgres:9.4.1, postgres,9.4.1, 
7483486, codepot-backend, "docker-compose.yml","",redis:3.0.0, redis,3.0.0, 
7483486, codepot-backend, "docker-compose.yml","",elasticsearch:1.7.1, elasticsearch,1.7.1, 
7486772, angular2-webpack-starter, "docker-compose.yml","3",, ,, 1
7487179, rascal, "docker-compose.yml","",rabbitmq:3-management, rabbitmq,3-management, 
7495, docker-nexus3, "docker-compose.yml","2",sonatype/nexus3, sonatype/nexus3,, 
7502718, gozen, "docker-compose.yml","",golang:1.8, golang,1.8, 
7502718, gozen, "docker-compose.yml","",mysql:5.7, mysql,5.7, 
7504925, deckie-api, "docker-compose.yml","",, ,, 1
7504925, deckie-api, "docker-compose.yml","",, ,, 1
7504925, deckie-api, "docker-compose.yml","",, ,, 1
7504925, deckie-api, "docker-compose.yml","",postgres, postgres,, 
7504925, deckie-api, "docker-compose.yml","",redis, redis,, 
751110, PHPLaravelGymManagementSystem, "docker-compose.yml","",, ,, 1
751110, PHPLaravelGymManagementSystem, "docker-compose.yml","",nginx:alpine, nginx,alpine, 
751110, PHPLaravelGymManagementSystem, "docker-compose.yml","",redis:4.0.4-alpine, redis,4.0.4-alpine, 
7521243, emergence-lab, "docker-compose.yml","",postgres, postgres,, 
7521243, emergence-lab, "docker-compose.yml","",redis, redis,, 
7521243, emergence-lab, "docker-compose.yml","",emergence/emergence:develop, emergence/emergence,develop, 
7521243, emergence-lab, "docker-compose.yml","",emergence/emergence:develop, emergence/emergence,develop, 
7521243, emergence-lab, "docker-compose.yml","",nnewman/nginx-extras:latest, nnewman/nginx-extras,latest, 
7521604, gippy, "docker-compose.yml","2",gippy:latest, gippy,latest, 1
7521604, gippy, "docker-compose.yml","2",gippy:latest, gippy,latest, 
7521604, gippy, "docker-compose.yml","2",gippy:latest, gippy,latest, 
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-core-kinetic, meppe78/ros-core-kinetic,, 
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-image-view, meppe78/ros-kinetic-image-view,, 
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-frcnn-training, meppe78/ros-kinetic-frcnn-training,, 
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-frcnn-training, meppe78/ros-kinetic-frcnn-training,, 
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-frcnn-training, meppe78/ros-kinetic-frcnn-training,, 
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-video-stream, meppe78/ros-kinetic-video-stream,, 1
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-frcnn-tracker, meppe78/ros-kinetic-frcnn-tracker,, 1
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-frcnn, meppe78/ros-kinetic-frcnn,, 1
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-frcnn, meppe78/ros-kinetic-frcnn,, 1
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-image-view, meppe78/ros-kinetic-image-view,, 
7522077, ros-ort, "docker-compose.yml","2",meppe78/ros-kinetic-image-view, meppe78/ros-kinetic-image-view,, 
7522106, applanchonete, "vendor\codeception\codeception\tests\docker-compose.yml","2",testing/codeception/codeception, testing/codeception/codeception,, 1
7523937, acessoajustica, "docker-compose.yml","",postgres, postgres,, 
7523937, acessoajustica, "docker-compose.yml","",, ,, 1
7527195, sectalks.github.io, "docker-compose.yml","3",jekyll/jekyll:pages, jekyll/jekyll,pages, 
752966, embulk-input-remote, "docker-compose.yml","3",kamatama41/ubuntu-sshd, kamatama41/ubuntu-sshd,, 
752966, embulk-input-remote, "docker-compose.yml","3",kamatama41/ubuntu-sshd, kamatama41/ubuntu-sshd,, 
754595, unicycling-registration, "docker-compose.yml","3",, ,, 1
754595, unicycling-registration, "docker-compose.yml","3",, ,, 1
754595, unicycling-registration, "docker-compose.yml","3",postgres:9.4.12, postgres,9.4.12, 
754595, unicycling-registration, "docker-compose.yml","3",redis, redis,, 
754595, unicycling-rulebook, "docker-compose.yml","3",, ,, 1
754595, unicycling-rulebook, "docker-compose.yml","3",, ,, 1
754595, unicycling-rulebook, "docker-compose.yml","3",postgres:9.4.12, postgres,9.4.12, 
754595, unicycling-rulebook, "docker-compose.yml","3",redis, redis,, 
756511, pepa, "docker\docker-compose.yml","3",sameersbn/postgresql:9.6-2, sameersbn/postgresql,9.6-2, 
756511, pepa, "docker\docker-compose.yml","3",, ,, 1
75668, docker, "docker-compose.yml","",phpmyadmin/phpmyadmin, phpmyadmin/phpmyadmin,, 
7568032, holdmail, "docker\docker-compose.yml","2",mysql, mysql,, 
7568032, holdmail, "docker\docker-compose.yml","2",spartasystems-docker-containers.bintray.io/sparta/holdmail, spartasystems-docker-containers.bintray.io/sparta/holdmail,, 
756851, cloogle, "docker-compose.yml","2",, ,, 1
756851, cloogle, "docker-compose.yml","2",, ,, 1
756851, cloogle, "docker-compose.yml","2",, ,, 1
756851, cloogle, "docker-compose.yml","2",mariadb:latest, mariadb,latest, 
756851, cloogle, "docker-compose.yml","2",, ,, 1
75764, estimator, "docker-compose.yml","3",esti_db:0.0.1, esti_db,0.0.1, 1
75764, estimator, "docker-compose.yml","3",esti_server:0.0.1, esti_server,0.0.1, 1
75764, estimator, "docker-compose.yml","3",esti_frontend:0.0.1, esti_frontend,0.0.1, 1
758115, immercv, "docker-compose.yml","",postgres:9.4, postgres,9.4, 
758115, immercv, "docker-compose.yml","",, ,, 1
758115, immercv, "docker-compose.yml","",, ,, 1
758115, immercv, "docker-compose.yml","",, ,, 1
758115, immercv, "docker-compose.yml","",redis:3.0, redis,3.0, 
7600507, redmine-net-api, "build\docker-compose.yml","2",redmine:3.4.4, redmine,3.4.4, 
7600507, redmine-net-api, "build\docker-compose.yml","2",postgres:9.5, postgres,9.5, 
76088, urfantasy, "docker-compose.yml","",redis, redis,, 
76088, urfantasy, "docker-compose.yml","",redis, redis,, 
76088, urfantasy, "docker-compose.yml","",memcached, memcached,, 
76088, urfantasy, "docker-compose.yml","",postgres, postgres,, 
76088, urfantasy, "docker-compose.yml","",postgres, postgres,, 
76088, urfantasy, "docker-compose.yml","",, ,, 1
76100, sendgrid-go, "docker\docker-compose.yml","3",, ,, 1
7614277, citizenship-appointment-client, "docker-compose.yml","",mhart/alpine-node:5, mhart/alpine-node,5, 
7614277, citizenship-appointment-client, "docker-compose.yml","",, ,, 1
7614277, citizenship-appointment-client, "docker-compose.yml","",mhart/alpine-node:5, mhart/alpine-node,5, 
7614277, citizenship-appointment-client, "docker-compose.yml","",selenium/standalone-${BROWSER}:2.52.0, selenium/standalone-${BROWSER},2.52.0, 
7614277, citizenship-appointment-client, "docker-compose.yml","",mhart/alpine-node:5, mhart/alpine-node,5, 
7614277, citizenship-appointment-client, "docker-compose.yml","",ustwo/sauce-connect:4.3, ustwo/sauce-connect,4.3, 
7614277, citizenship-appointment-client, "docker-compose.yml","",mhart/alpine-node:5, mhart/alpine-node,5, 
762215, ODEV2, "docker\docker-compose.yml","",symfony/code, symfony/code,, 
762215, ODEV2, "docker\docker-compose.yml","",symfony/php-fpm, symfony/php-fpm,, 
762215, ODEV2, "docker\docker-compose.yml","",symfony/nginx, symfony/nginx,, 
762215, ODEV2, "docker\docker-compose.yml","",willdurand/elk, willdurand/elk,, 
762215, ODEV2, "docker\docker-compose.yml","",postgres, postgres,, 
7628378, torro-forms, "conf\docker-compose.yml","3.2",mahype/wordpress:latest, mahype/wordpress,latest, 
7628378, torro-forms, "conf\docker-compose.yml","3.2",nginx:latest, nginx,latest, 
7628378, torro-forms, "conf\docker-compose.yml","3.2",, ,, 1
7628378, torro-forms, "conf\docker-compose.yml","3.2",mariadb, mariadb,, 
7628378, torro-forms, "conf\docker-compose.yml","3.2",phpmyadmin/phpmyadmin, phpmyadmin/phpmyadmin,, 
7628378, torro-forms, "conf\docker-compose.yml","3.2",mailhog/mailhog, mailhog/mailhog,, 
7632588, CoreLib, "docker-compose.yml","2",tianon/true, tianon/true,, 
7632588, CoreLib, "docker-compose.yml","2",, ,, 1
7636816, cPod, "apps\hello-world\docker-compose.yml","3",hello, hello,, 
7636816, cPod, "apps\hello-world\docker-compose.yml","3",world, world,, 
7636816, cPod, "apps\hello-world\docker-compose.yml","3",helloworld, helloworld,, 
763744, omnisharp-emacs, "docker-compose.yml","3.3",omnisharp-testing, omnisharp-testing,, 1
764667, RAP, "lab\docker-rap\docker-compose.yml","3",redis:alpine, redis,alpine, 
764667, RAP, "lab\docker-rap\docker-compose.yml","3",mysql:latest, mysql,latest, 
764667, RAP, "lab\docker-rap\docker-compose.yml","3",mysql:latest, mysql,latest, 
764667, RAP, "lab\docker-rap\docker-compose.yml","3",, ,, 1
7647598, openaq-fetch, "docker-compose.yml","",, ,, 1
7651232, sloth, "config\docker\docker-compose.yml","3",ghorbanzade/sloth:aggregator, ghorbanzade/sloth,aggregator, 1
7651232, sloth, "config\docker\docker-compose.yml","3",ghorbanzade/sloth:backend, ghorbanzade/sloth,backend, 1
7651232, sloth, "config\docker\docker-compose.yml","3",ghorbanzade/sloth:frontend, ghorbanzade/sloth,frontend, 1
7651232, sloth, "config\docker\docker-compose.yml","3",mysql:5.7, mysql,5.7, 
